REF DU MUSEE;NOM DU MUSEE;ANNEE;REGION;VILLE;DATE APPELLATION;PAYANT;GRATUIT;TYPE_ACCESSIBILITE;TOTAL;NOTE;ID MUSEOFILE;DEPARTEMENT;OBSERVATIONS
3403202;Musée du Biterrois;2010;OCCITANIE;BEZIERS;01/02/2003;4240;12038;MIXTE;16278;;;HERAULT;
3412901;Site Archéologique Lattara - Musée Henri Prades de Montpellier Agglomération;2010;OCCITANIE;LATTES;01/02/2003;8312;13428;MIXTE;21740;;;HERAULT;
3414201;Musée Fleury;2010;OCCITANIE;LODEVE;01/02/2003;57961;11303;MIXTE;69264;;;HERAULT;
6605301;Musée d'Art Moderne - Fonds Peskè;2010;OCCITANIE;COLLIOURE;01/02/2003;7555;2033;MIXTE;9588;;;PYRENEES ORIENTALES;
6613601;Musée du Castillet Casa Pairal;2010;OCCITANIE;PERPIGNAN;01/02/2003;5929;22633;MIXTE;28562;;;PYRENEES ORIENTALES;
6618101;Musée de Cerdagne;2010;OCCITANIE;SAINTE-LEOCADIE;01/02/2003;3100;969;MIXTE;4069;;;PYRENEES ORIENTALES;
1927202;Musée de la Mémoire et des Industries Tullistes;2010;NOUVELLE-AQUITAINE;TULLE;18/04/2008;0;2690;GRATUIT;2690;;;CORREZE;
5439501;Musée de l'Ecole de Nancy;2010;GRAND EST;NANCY;01/02/2003;26050;21065;MIXTE;47115;;;MEURTHE ET MOSELLE;
5512201;Musée de la Céramique et de l'Ivoire;2010;GRAND EST;COMMERCY;01/02/2003;1173;887;MIXTE;2060;;;MEUSE;
5535101;Musée Jules Bastien-Lepage - Musée de la Fortification;2010;GRAND EST;MONTMEDY;01/02/2003;11369;989;MIXTE;12358;;;MEUSE;
5550202;Musée de la Bière et du Pays de Stenay;2010;GRAND EST;STENAY;24/02/2003;8035;9205;MIXTE;17240;;;MEUSE;
5552701;Musée d'Argonne;2010;GRAND EST;VARENNES-EN-ARGONNE;01/02/2003;1980;0;PAYANT;1980;;;MEUSE;
5763001;Musée du Pays de Sarrebourg;2010;GRAND EST;SARREBOURG;01/02/2003;12402;11399;MIXTE;23801;;;MOSELLE;
5771201;Musée Départemental Georges de la Tour;2010;GRAND EST;VIC-SUR-SEILLE;01/02/2003;8930;6153;MIXTE;15083;;;MOSELLE;
8816001;Musée Départemental d'Art Ancien et Contemporain;2010;GRAND EST;EPINAL;01/02/2003;3059;17842;MIXTE;20901;;;VOSGES;
8835101;Musée Louis Français;2010;GRAND EST;PLOMBIERES-LES-BAINS;01/02/2003;0;195;GRATUIT;195;;;VOSGES;
1208901;Musée Régional de Géologie Pierre Vetter;2010;OCCITANIE;DECAZEVILLE;01/02/2003;2517;3029;MIXTE;5546;;;AVEYRON;
1220202;Musée des Beaux-Arts Denys Puech;2010;OCCITANIE;RODEZ;01/02/2003;1203;9136;MIXTE;10339;;;AVEYRON;
1225401;Musée des Arts et Métiers Traditionnels;2010;OCCITANIE;SALLES-LA-SOURCE;01/02/2003;7017;2154;MIXTE;9171;;;AVEYRON;
1230001;Musée Municipal Urbain Cabrol;2010;OCCITANIE;VILLEFRANCHE-DE-ROUERGUE;01/02/2003;0;4576;GRATUIT;4576;;;AVEYRON;
3220801;Musée d'Archéologie;2010;OCCITANIE;LECTOURE;01/02/2003;1400;684;MIXTE;2084;;;GERS;
3216001;Musée Campanaire;2010;OCCITANIE;L'ISLE JOURDAIN;01/02/2003;6057;3623;MIXTE;9680;;;GERS;
3223301;Musée Joseph Abeilhé;2010;OCCITANIE;MARCIAC;01/02/2003;52;60;MIXTE;112;;;GERS;
3156501;Le Musée - Arts et Figures des Pyrénées Centrales;2010;OCCITANIE;SAINT-GAUDENS;01/02/2003;0;5220;GRATUIT;5220;;;HAUTE-GARONNE;
6505905;Muséum d'Histoire Naturelle;2010;OCCITANIE;BAGNERES-DE-BIGORRE;01/02/2003;621;102;MIXTE;723;;;HAUTES-PYRENEES;
4604001;Musée de Préhistoire Amédée Lémozi;2010;OCCITANIE;CABRERETS;01/02/2003;73059;0;PAYANT;73059;;;LOT;
4610202;Musée Champollion - Les Ecriture du Monde;2010;OCCITANIE;FIGEAC;01/02/2003;39718;9185;MIXTE;48903;;;LOT;
8106502;Musée Jean Jaurès;2010;OCCITANIE;CASTRES;06/01/2002;2935;10940;MIXTE;13875;;;TARN;
8109101;Musée du Protestantisme en Haut-Languedoc;2010;OCCITANIE;FERRIERES;01/02/2003;1704;1668;MIXTE;3372;;;TARN;
8111501;Musée Départemental du Textile;2010;OCCITANIE;LA-BASTIDE-ROUAIROUX;01/02/2003;2245;2143;MIXTE;4388;;;TARN;
8207501;Musée Théodore Calbet;2010;OCCITANIE;GRISOLLES;01/02/2003;0;2092;GRATUIT;2092;;;TARN-ET-GARONNE;
5906701;Musée du Mont-de-Piété;2010;HAUTS-DE-FRANCE;BERGUES;01/02/2003;2200;0;PAYANT;2200;;;NORD;
5918303;Musée Portuaire;2010;HAUTS-DE-FRANCE;DUNKERQUE;01/02/2003;28740;20546;MIXTE;49286;;;NORD;
5927301;Musée du Dessin et de l'Estampe Originale;2010;HAUTS-DE-FRANCE;GRAVELINES;01/02/2003;7556;5081;MIXTE;12637;;;NORD;
5952601;Musée Municipal;2010;HAUTS-DE-FRANCE;SAINT-AMAND-LES-EAUX;01/02/2003;0;6707;GRATUIT;6707;;;NORD;
5955501;Musée du Verre;2010;HAUTS-DE-FRANCE;SARS-POTERIES;01/02/2003;4905;3963;MIXTE;8868;;;NORD;
5960601;Musée des Beaux-Arts;2010;HAUTS-DE-FRANCE;VALENCIENNES;06/01/2002;14928;19917;MIXTE;34845;;;NORD;
6226801;Musée de la Céramique;2010;HAUTS-DE-FRANCE;DESVRES;01/02/2003;6889;586;MIXTE;7475;;;PAS-DE-CALAIS;
6277301;Musée Jean-Charles Cazin;2010;HAUTS-DE-FRANCE;SAMER;01/02/2003;0;602;GRATUIT;602;;;PAS-DE-CALAIS;
1404701;Musée Baron Gérard;2010;NORMANDIE;BAYEUX;01/02/2003;4817;0;PAYANT;4817;;;CALVADOS;
1476201;Musée Municipal;2010;NORMANDIE;VIRE NORMANDIE;01/02/2003;1418;5175;MIXTE;6593;;;CALVADOS;
5002501;Musée Municipal d'Avranches;2010;NORMANDIE;AVRANCHES;01/02/2003;0;1860;GRATUIT;1860;;;MANCHE;
5012901;Muséum Emmanuel Liais;2010;NORMANDIE;CHERBOURG-EN-COTENTIN;01/02/2003;0;15312;GRATUIT;15312;;;MANCHE;
5056201;Musée Maritime de l'Ile de Tatihou;2010;NORMANDIE;SAINT-VAAST-LA-HOUGUE;01/02/2003;56501;3197;MIXTE;59698;;;MANCHE;
5063901;Musée de la Poeslerie;2010;NORMANDIE;VILLEDIEU-LES-POELES-ROUFFIGNY;01/02/2003;10211;895;MIXTE;11106;;;MANCHE;
6146401;Musée Départemental d'Art Sacré;2010;NORMANDIE;SEES;01/02/2003;943;281;MIXTE;1224;;;ORNE;
7616401;Museoseine;2010;NORMANDIE;CAUDEBEC-EN-CAUX;01/02/2003;2257;1169;MIXTE;3426;;;SEINE-MARITIME;
7623101;Musée d'Elbeuf;2010;NORMANDIE;ELBEUF;01/02/2003;0;4712;GRATUIT;4712;;;SEINE-MARITIME;
7646201;Musée Mathon-Durand;2010;NORMANDIE;NEUFCHATEL-EN-BRAY;01/02/2003;624;1885;MIXTE;2509;;;SEINE-MARITIME;
7654002;MUNAE - Musée National de l'Education;2010;NORMANDIE;ROUEN;06/01/2002;1842;10091;MIXTE;11933;;;SEINE-MARITIME;
7654007;Muséum d'Histoire Naturelle;2010;NORMANDIE;ROUEN;01/02/2003;19802;21359;MIXTE;41161;;;SEINE-MARITIME;
7675801;Musée Municipal des Ivoires;2010;NORMANDIE;YVETOT;01/02/2003;699;427;MIXTE;1126;;;SEINE-MARITIME;
4900704;Galerie David d'Angers;2010;PAYS DE LA LOIRE;ANGERS;06/01/2002;6727;15467;MIXTE;22194;;;MAINE-ET-LOIRE;
5307701;Musée Communal Robert Tatin;2010;PAYS DE LA LOIRE;COSSE-LE-VIVIEN;28/06/2002;16060;6586;MIXTE;22646;;;MAYENNE;
5314701;Musée du Château de Mayenne;2010;PAYS DE LA LOIRE;MAYENNE;01/02/2003;11664;8504;MIXTE;20168;;;MAYENNE;
7218102;Musée de la Reine Bérengère;2010;PAYS DE LA LOIRE;LE MANS;06/01/2002;2496;3730;MIXTE;6226;;;SARTHE;
7217901;Musée Espace Faïence de Malicorne;2010;PAYS DE LA LOIRE;MALICORNE-SUR-SARTHE;23/10/2009;23050;8500;MIXTE;31550;;;SARTHE;
8508701;Centre Minier de Faymoreau;2010;PAYS DE LA LOIRE;FAYMOREAU;01/02/2003;17601;8994;MIXTE;26595;;;VENDEE;
8509201;Musée de Fontenay-le-Comte;2010;PAYS DE LA LOIRE;FONTENAY-LE-COMTE;14/12/2002;2295;3608;MIXTE;5903;;;VENDEE;
8514601;Musée du Nord de la Vendée;2010;PAYS DE LA LOIRE;MONTAIGU;01/02/2003;0;650;GRATUIT;650;;;VENDEE;
269101;Musée Entomologique;2010;HAUTS-DE-FRANCE;SAINT-QUENTIN;01/02/2003;4248;6003;MIXTE;10251;;;AISNE;
269102;Musée des Beaux-Arts Antoine Lecuyer;2010;HAUTS-DE-FRANCE;SAINT-QUENTIN;01/02/2003;4209;7248;MIXTE;11457;;;AISNE;
6014301;Musée Pillon;2010;HAUTS-DE-FRANCE;CHAUMONT-EN-VEXIN;01/02/2003;0;578;GRATUIT;578;;;OISE;
6015905;Musée de la Figurine Historique;2010;HAUTS-DE-FRANCE;COMPIEGNE;01/02/2003;4251;3255;MIXTE;7506;;;OISE;
6039501;Musée de la Nacre et de la Tabletterie;2010;HAUTS-DE-FRANCE;MERU;18/04/2008;13864;5545;MIXTE;19409;;;OISE;
6061203;Musée de la Vénerie;2010;HAUTS-DE-FRANCE;SENLIS;01/02/2003;7061;6695;MIXTE;13756;;;OISE;
8062001;Musée Alfred Danicourt;2010;HAUTS-DE-FRANCE;PERONNE;01/02/2003;0;1654;GRATUIT;1654;;;SOMME;
1601502;Atelier - Musée du Papier;2010;NOUVELLE-AQUITAINE;ANGOULEME;01/02/2003;0;12073;GRATUIT;12073;;;CHARENTE;
1730004;Musée d'Orbigny-Bernon;2010;NOUVELLE-AQUITAINE;LA ROCHELLE;26/05/2002;2237;6501;MIXTE;8738;;;CHARENTE-MARITIME;
1734701;Musée Municipal des Cordeliers;2010;NOUVELLE-AQUITAINE;SAINT-JEAN-D'ANGELY;01/02/2003;101;5188;MIXTE;5289;;;CHARENTE-MARITIME;
1736901;Musée Ernest Cognacq;2010;NOUVELLE-AQUITAINE;SAINT-MARTIN-DE-RE;01/02/2003;5884;3842;MIXTE;9726;;;CHARENTE-MARITIME;
7920201;Musée d'Art et d'Histoire Georges Turpin;2010;NOUVELLE-AQUITAINE;PARTHENAY;01/02/2003;0;9392;GRATUIT;9392;;;DEUX-SEVRES;
8607801;Musée Municipal de Civray;2010;NOUVELLE-AQUITAINE;CIVRAY;01/02/2003;0;335;GRATUIT;335;;;VIENNE;
8614001;Musée de Préhistoire Raymond Touchard;2010;NOUVELLE-AQUITAINE;LUSSAC-LES-CHATEAUX;20/12/2005;679;1367;MIXTE;2046;;;VIENNE;
8619406;Collection d'Histoire Naturelle;2010;NOUVELLE-AQUITAINE;POITIERS;01/02/2003;50100;0;PAYANT;50100;;;VIENNE;
600401;Musée Picasso;2010;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;01/02/2003;83158;49810;MIXTE;132968;;;ALPES-MARITIMES;
601802;Musée d'Histoire Locale;2010;PROVENCE-ALPES-CÔTE D'AZUR;BIOT;01/02/2003;6029;0;PAYANT;6029;;;ALPES-MARITIMES;
601801;Musée Fernand Léger;2010;PROVENCE-ALPES-CÔTE D'AZUR;BIOT;06/01/2002;20308;16524;MIXTE;36832;;;ALPES-MARITIMES;
602701;Musée-Château de Cagnes;2010;PROVENCE-ALPES-CÔTE D'AZUR;CAGNES-SUR-MER;01/02/2003;18104;8379;MIXTE;26483;;;ALPES-MARITIMES;
602702;Musée Renoir;2010;PROVENCE-ALPES-CÔTE D'AZUR;CAGNES-SUR-MER;01/02/2003;34081;10586;MIXTE;44667;;;ALPES-MARITIMES;
606902;Musée d'Art et d'Histoire de Provence;2010;PROVENCE-ALPES-CÔTE D'AZUR;GRASSE;01/02/2003;0;13599;GRATUIT;13599;;;ALPES-MARITIMES;
608816;Musée Départemental des Arts Asiatiques;2010;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;3695;70531;MIXTE;74226;;;ALPES-MARITIMES;
608813;Musée d'Art Moderne et d'Art Contemporain;2010;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;0;163247;GRATUIT;163247;;;ALPES-MARITIMES;
1300107;Muséum d'Histoire Naturelle;2010;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;06/01/2002;10998;34279;MIXTE;45277;;;BOUCHES DU RHONE;
1300105;Musée- Atelier de Paul Cézanne;2010;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;01/02/2003;52620;15034;MIXTE;67654;;;BOUCHES DU RHONE;
1305506;Cabinet des Monnaies et Médailles de Marseille;2010;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;0;1665;GRATUIT;1665;;;BOUCHES DU RHONE;
1320801;Musée de la Faïence;2010;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;2186;6573;MIXTE;8759;;;BOUCHES DU RHONE;
1320691;Musée d'Art Contemporain - Galeries Contemporaines;2010;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;4549;15182;MIXTE;19731;;;BOUCHES DU RHONE;
1310001;Musée des Alpilles;2010;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-REMY-DE-PROVENCE;01/02/2003;2554;6020;MIXTE;8574;;;BOUCHES DU RHONE;
506101;Musée Départemental des Hautes-Alpes;2010;PROVENCE-ALPES-CÔTE D'AZUR;GAP;01/02/2003;0;12958;GRATUIT;12958;;;HAUTES-ALPES;
8305001;Musée Municipal;2010;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;01/02/2003;0;12903;GRATUIT;12903;;;VAR;
8313701;Muséum d'Histoire Naturelle de Toulon;2010;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;01/02/2003;0;5755;GRATUIT;5755;;;VAR;
8313703;Musée d'Art et d'Archéologie;2010;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;01/02/2003;0;17400;GRATUIT;17400;;;VAR;
8400301;Musée d'Apt;2010;PROVENCE-ALPES-CÔTE D'AZUR;APT;01/02/2003;2052;4557;MIXTE;6609;;;VAUCLUSE;
8400704;Musée Calvet (et musée Lapidaire);2010;PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;06/01/2002;13604;22078;MIXTE;35682;;;VAUCLUSE;
8407201;Musée Municipal Camille Pautet;2010;PROVENCE-ALPES-CÔTE D'AZUR;MAZAN;01/02/2003;0;3540;GRATUIT;3540;;;VAUCLUSE;
8413701;Musée Archéologique Théo Desplans;2010;PROVENCE-ALPES-CÔTE D'AZUR;VAISON-LA-ROMAINE;01/02/2003;61849;7465;MIXTE;69314;;;VAUCLUSE;
129001;Musée du Vieux Pérouges;2010;AUVERGNE-RHONE-ALPES;PEROUGES;01/02/2003;12550;2100;MIXTE;14650;;;AIN;
716801;Cité de Préhistoire;2010;AUVERGNE-RHONE-ALPES;ORGNAC-L'AVEN;01/02/2003;94664;4428;MIXTE;99092;;;ARDECHE;
2611301;Musée d'Histoire et d'Archéologie;2010;AUVERGNE-RHONE-ALPES;DIE;01/02/2003;661;1421;MIXTE;2082;;;DRÔME;
2619801;Musée du Château des Adhémars;2010;AUVERGNE-RHONE-ALPES;MONTELIMAR;30/01/2003;14599;0;PAYANT;14599;;;DRÔME;
2621801;Musée d'Art Sacré;2010;AUVERGNE-RHONE-ALPES;MOURS SAINT-EUSEBE;01/02/2003;1262;0;PAYANT;1262;;;DRÔME;
2636201;Musée des Beaux-Arts;2010;AUVERGNE-RHONE-ALPES;VALENCE;01/02/2003;0;2197;GRATUIT;2197;;;DRÔME;
3826901;Musée Matheysin;2010;AUVERGNE-RHONE-ALPES;LA MURE;01/02/2003;1017;1598;MIXTE;2615;;;ISERE;
3844203;Musée de la Grande Chartreuse;2010;AUVERGNE-RHONE-ALPES;SAINT-PIERRE-DE-CHARTREUSE;01/02/2003;42506;3867;MIXTE;46373;;;ISERE;
4209401;Musée d'Archéologie;2010;AUVERGNE-RHONE-ALPES;FEURS;01/02/2003;905;5105;MIXTE;6010;;;LOIRE;
4218701;Musée des Beaux-Arts et d'Archéologie J. Dechelette;2010;AUVERGNE-RHONE-ALPES;ROANNE;01/02/2003;2364;11111;MIXTE;13475;;;LOIRE;
4221803;Musée Folklorique du Vieux Saint-Etienne;2010;AUVERGNE-RHONE-ALPES;SAINT-ETIENNE;01/02/2003;622;1402;MIXTE;2024;;;LOIRE;
4221901;Château de la Bastie d'Urfé;2010;AUVERGNE-RHONE-ALPES;SAINT-ETIENNE-LE-MOLARD;01/02/2003;10999;14558;MIXTE;25557;;;LOIRE;
6912304;Musée de l'Imprimerie et de la Communication Graphique;2010;AUVERGNE-RHONE-ALPES;LYON;10/05/2005;13949;10776;MIXTE;24725;;;RHÔNE;
6938101;Musée d'Art Contemporain de Lyon;2010;AUVERGNE-RHONE-ALPES;LYON;01/02/2003;87114;39721;MIXTE;126835;;;RHÔNE;
7306502;Musée Savoisien;2010;AUVERGNE-RHONE-ALPES;CHAMBERY;06/01/2002;8140;11918;MIXTE;20058;;;SAVOIE;
6718002;Musée Alsacien;2011;GRAND EST;HAGUENAU;01/02/2003;1168;1002;MIXTE;2170;;;BAS-RHIN;
6732401;Maison de l'Archéologie des Vosges du Nord;2011;GRAND EST;NIEDERBRONN-LES-BAINS;01/02/2003;2375;2810;MIXTE;5185;;;BAS-RHIN;
6737201;Musée de l'Image Populaire de Pfaffenhoffen;2011;GRAND EST;PFAFFENHOFFEN;07/09/2002 00:00;1966;1895;MIXTE;3861;;;BAS-RHIN;
6748207;Musée Historique;2011;GRAND EST;STRASBOURG;01/02/2003;10034;26547;MIXTE;36581;;;BAS-RHIN;
6748204;Musée des Arts Décoratifs;2011;GRAND EST;STRASBOURG;01/02/2003;9220;40362;MIXTE;49582;;;BAS-RHIN;
6753801;Musée Lalique;2011;GRAND EST;WINGEN-SUR-MODER;15/03/2007;50749;14596;MIXTE;65345;;;BAS-RHIN;
6806301;Musée de la Porte de Thann;2011;GRAND EST;CERNAY;01/02/2003;1200;260;MIXTE;1460;;;HAUT-RHIN;
6822405;Cité du Train;2011;GRAND EST;MULHOUSE;18/11/2002;82012;4803;MIXTE;86815;;;HAUT-RHIN;
6827801;Musée du Papier Peint;2011;GRAND EST;RIXHEIM;01/02/2003;6256;4414;MIXTE;10670;;;HAUT-RHIN;
6833401;Musée des Amis de Thann;2011;GRAND EST;THANN;01/02/2003;759;1652;MIXTE;2411;;;HAUT-RHIN;
2406401;Musée Fernand Desmoulin;2011;NOUVELLE-AQUITAINE;BRANTOME;01/02/2003;16593;3812;MIXTE;20405;;;DORDOGNE;
2432202;Musée Militaire - Souvenir du Périgord;2011;NOUVELLE-AQUITAINE;PERIGUEUX;01/02/2003;1911;487;MIXTE;2398;;;DORDOGNE;
2452002;Musée de Sarlat et du Périgord Noir;2011;NOUVELLE-AQUITAINE;SARLAT-LA-CANEDA;01/02/2003;0;3200;GRATUIT;3200;;;DORDOGNE;
4004601;Musée Historique de l'Hydravion;2011;NOUVELLE-AQUITAINE;BISCARROSSE;01/02/2003;19019;2610;MIXTE;21629;;;LANDES;
4012001;Musée Archéologique;2011;NOUVELLE-AQUITAINE;HASTINGUES;01/02/2003;9407;6759;MIXTE;16166;;;LANDES;
4028701;Musée Municipal du Lac;2011;NOUVELLE-AQUITAINE;SANGUINET;01/02/2003;2023;153;MIXTE;2176;;;LANDES;
4700101;Musée des Beaux-Arts;2011;NOUVELLE-AQUITAINE;AGEN;01/02/2003;7366;16261;MIXTE;23627;;;LOT ET GARONNE;
6444503;Musée National du Château;2011;NOUVELLE-AQUITAINE;PAU;06/01/2002;76917;46222;MIXTE;123139;;;PYRÉNÉES ATLANTIQUES;
6444502;Musée Bernadotte;2011;NOUVELLE-AQUITAINE;PAU;01/02/2003;4119;0;PAYANT;4119;;;PYRÉNÉES ATLANTIQUES;
311801;Musée Municipal de Gannat;2011;AUVERGNE-RHONE-ALPES;GANNAT;01/02/2003;1262;915;MIXTE;2177;;;ALLIER;
331002;Musée des Arts D'Afrique et D'Asie;2011;AUVERGNE-RHONE-ALPES;VICHY;01/02/2003;1932;1549;MIXTE;3481;;;ALLIER;
1501402;Musée d'Art et d'Archéologie;2011;AUVERGNE-RHONE-ALPES;AURILLAC;01/02/2003;1976;19625;MIXTE;21601;;;CANTAL;
1518702;Musée d'art et d'histoire Alfred Douët;2011;AUVERGNE-RHONE-ALPES;SAINT-FLOUR;01/02/2003;1354;1374;MIXTE;2728;;;CANTAL;
4307001;Musée de Paléontologie;2011;AUVERGNE-RHONE-ALPES;CHILHAC;01/02/2003;2087;263;MIXTE;2350;;;HAUTE-LOIRE;
4315701;Musée Crozatier;2011;AUVERGNE-RHONE-ALPES;LE PUY-EN-VELAY;01/02/2003;256;320;MIXTE;576;;;HAUTE-LOIRE;
6301001;Musée de la Dentelle;2011;AUVERGNE-RHONE-ALPES;ARLANC;01/02/2003;1065;73;MIXTE;1138;;;PUY DE DÔME;
6324701;Musée des Peintres de l'Ecole de Murols;2011;AUVERGNE-RHONE-ALPES;MUROL;01/02/2003;3803;0;PAYANT;3803;;;PUY DE DÔME;
2103801;Musée Bonaparte;2011;BOURGOGNE-FRANCHE-COMTE;AUXONNE;01/02/2003;0;3084;GRATUIT;3084;;;CÔTE D’OR;
2105401;Musée du Vin de Bourgogne;2011;BOURGOGNE-FRANCHE-COMTE;BEAUNE;01/02/2003;16532;4382;MIXTE;20914;;;CÔTE D’OR;
2142501;Musée Buffon;2011;BOURGOGNE-FRANCHE-COMTE;MONTBARD;01/02/2003;0;9771;GRATUIT;9771;;;CÔTE D’OR;
2158401;Musée Municipal François Pompon;2011;BOURGOGNE-FRANCHE-COMTE;SAULIEU;01/02/2003;3197;5658;MIXTE;8855;;;CÔTE D’OR;
7104701;Musée Saint-Nazaire;2011;BOURGOGNE-FRANCHE-COMTE;BOURBON-LANCY;01/02/2003;21;1101;MIXTE;1122;;;SAONE ET LOIRE;
7127001;Musée des Ursulines;2011;BOURGOGNE-FRANCHE-COMTE;MACON;01/02/2003;1808;18635;MIXTE;20443;;;SAONE ET LOIRE;
7127002;Musée Lamartine;2011;BOURGOGNE-FRANCHE-COMTE;MACON;01/02/2003;1557;3445;MIXTE;5002;;;SAONE ET LOIRE;
8934401;Musée de l'Aventure du Son;2011;BOURGOGNE-FRANCHE-COMTE;SAINT-FARGEAU;18/04/2008;4245;193;MIXTE;4438;;;YONNE;
8947201;Musée d'Art et d'Histoire du Puisaye;2011;BOURGOGNE-FRANCHE-COMTE;VILLIERS-SAINT-BENOIT;01/02/2003;279;1751;MIXTE;2030;;;YONNE;
2921701;Musée de Pont-Aven;2011;BRETAGNE;PONT-AVEN;01/02/2003;27305;12151;MIXTE;39456;;;FINISTERE;
3528801;Musée International du Long-Cours Cap-Hornier;2011;BRETAGNE;SAINT-MALO;01/02/2003;7268;3449;MIXTE;10717;;;ILE ET VILAINE;
5606901;Ecomusée de l'Île de Groix;2011;BRETAGNE;ILE DE GROIX;01/02/2003;6152;1003;MIXTE;7155;;;MORBIHAN;
5618102;Musée de la Compagnie des Indes;2011;BRETAGNE;PORT-LOUIS;01/02/2003;41176;26649;MIXTE;67825;;;MORBIHAN;
5626002;Musée d'Histoire et d'Archéologie de Vannes;2011;BRETAGNE;VANNES;01/02/2003;3315;4129;MIXTE;7444;;;MORBIHAN;
1803303;Musée du Berry;2011;CENTRE-VAL DE LOIRE;BOURGES;01/02/2003;0;14601;GRATUIT;14601;;;CHER;
1803305;Musée d'Histoire Naturelle Gabriel Foucher;2011;CENTRE-VAL DE LOIRE;BOURGES;01/02/2003;18150;10174;MIXTE;28324;;;CHER;
1805701;Musée Emile Chénon;2011;CENTRE-VAL DE LOIRE;CHATEAUMEILLANT;01/02/2003;525;3655;MIXTE;4180;;;CHER;
1827901;Musée Municipal;2011;CENTRE-VAL DE LOIRE;VIERZON;01/02/2003;0;1134;GRATUIT;1134;;;CHER;
2819601;Musée Marcel Proust;2011;CENTRE-VAL DE LOIRE;ILLIERS-COMBRAY;01/02/2003;5002;284;MIXTE;5286;;;EURE ET LOIR;
3601001;Château Musée;2011;CENTRE-VAL DE LOIRE;AZAY-LE-FERRON;01/02/2003;13144;3084;MIXTE;16228;;;INDRE;
3620001;Musée Archéologique d'Argentomagus;2011;CENTRE-VAL DE LOIRE;SAINT-MARCEL;01/02/2003;5425;3294;MIXTE;8719;;;INDRE;
3726101;Muséum d'Histoire Naturelle;2011;CENTRE-VAL DE LOIRE;TOURS;01/02/2003;9331;20733;MIXTE;30064;;;INDRE ET LOIRE;
3726104;Musée des Vins de Touraine;2011;CENTRE-VAL DE LOIRE;TOURS;01/02/2003;901;893;MIXTE;1794;;;INDRE ET LOIRE;
3726105;Musée du Compagnonnage;2011;CENTRE-VAL DE LOIRE;TOURS;01/02/2003;29275;15411;MIXTE;44686;;;INDRE ET LOIRE;
3726102;Musée des Beaux-Arts;2011;CENTRE-VAL DE LOIRE;TOURS;06/01/2002;18290;32950;MIXTE;51240;;;INDRE ET LOIRE;
3728201;Musée de Minerve;2011;CENTRE-VAL DE LOIRE;YZEURES-SUR-CREUSE;01/02/2003;0;950;GRATUIT;950;;;INDRE ET LOIRE;
4119401;Musée de Sologne;2011;CENTRE-VAL DE LOIRE;ROMORANTIN-LANTHENAY;01/02/2003;6519;8867;MIXTE;15386;;;LOIR ET CHER;
4126901;Musée de Vendôme;2011;CENTRE-VAL DE LOIRE;VENDOME;01/02/2003;1169;7377;MIXTE;8546;;;LOIR ET CHER;
4500802;Musée Municipal Théâtre Forain et Archéologique;2011;CENTRE-VAL DE LOIRE;ARTENAY;01/02/2003;6112;3184;MIXTE;9296;;;LOIRET;
4515501;Château-Musée de Gien;2011;CENTRE-VAL DE LOIRE;GIEN;01/02/2003;14986;2331;MIXTE;17317;;;LOIRET;
4523401;Musée des Sciences Naturelles;2011;CENTRE-VAL DE LOIRE;ORLEANS;06/01/2002;7669;49115;MIXTE;56784;;;LOIRET;
805301;Musée de la Maison de la Dernière Cartouche;2011;GRAND EST;BAZEILLES;01/02/2003;1445;1143;MIXTE;2588;;;ARDENNES;
1026801;Musée Paul Dubois-Alfred Boucher;2011;GRAND EST;NOGENT-SUR-SEINE;01/02/2003;2131;2999;MIXTE;5130;;;AUBE;
5235301;Musée de la Coutellerie;2011;GRAND EST;NOGENT;18/04/2002;4649;1450;MIXTE;6099;;;HAUTE-MARNE;
2A00401;Musée Napoléonien;2011;CORSE;AJACCIO;01/02/2003;6895;3090;MIXTE;9985;;;CORSE DU SUD;
2A00402;Musée de la Maison Bonaparte;2011;CORSE;AJACCIO;06/01/2002;45610;23432;MIXTE;69042;;;CORSE DU SUD;
2B03301;Musée d'Histoire de Bastia;2011;CORSE;BASTIA;01/02/2003;9232;10687;MIXTE;19919;;;HAUTE-CORSE;
2B09601;Musée de la Corse;2011;CORSE;CORTE;01/02/2003;59980;8235;MIXTE;68215;;;HAUTE-CORSE;
7027901;Musée Baron Martin;2011;BOURGOGNE-FRANCHE-COMTE;GRAY;01/02/2003;2474;3208;MIXTE;5682;;;HAUTE-SAONE;
